index,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,median_value,profit_value,status,week,month,year,season,road,house_number,city,county,state,season_median,sell_price,increase_percent)
20080,7234600796,2014-11-26,495000.0,2,1,1850,2530,2,0,0,4,7,1850,0,1903,0,98122,47.6106,-122.31,1500,1795,574000.0,148500.0,Buy,48,11,2014,fall,Northeast 150th Street,NA,NA,King County,Washington,582000.0,643500.0,30.0
20092,9826701735,2014-11-12,449950.0,3,2,1880,3048,2,0,0,4,7,1880,0,1902,0,98122,47.6031,-122.303,1680,3600,574000.0,134985.0,Buy,46,11,2014,fall,Northeast 150th Street,NA,NA,King County,Washington,582000.0,584935.0,30.0
20156,793200100,2014-12-18,360000.0,3,1,2350,6200,1,0,0,4,7,1320,1030,1966,0,98007,47.5979,-122.135,2140,9543,555000.0,108000.0,Buy,51,12,2014,fall,Northeast 153rd Street,15345,NA,King County,Washington,492500.0,468000.0,30.0
20160,2159900020,2014-11-26,445000.0,2,1,1510,2001,2,0,0,4,8,1510,0,1985,0,98007,47.6211,-122.153,1510,2055,555000.0,133500.0,Buy,48,11,2014,fall,Woodinville Valley Trail,NA,NA,King County,Washington,492500.0,578500.0,30.0
20165,646500070,2014-11-06,420000.0,3,1,1060,7638,1,0,0,5,7,1060,0,1966,0,98007,47.5941,-122.142,1470,8097,555000.0,126000.0,Buy,45,11,2014,fall,148th Avenue Northeast,15178,NA,King County,Washington,492500.0,546000.0,30.0
20166,7923700020,2014-11-21,450000.0,4,2,1570,7320,1,0,0,4,7,1570,0,1960,0,98007,47.5967,-122.14,1530,8800,555000.0,135000.0,Buy,47,11,2014,fall,149th Avenue Northeast,NA,NA,King County,Washington,492500.0,585000.0,30.0
20168,4040500100,2014-10-20,539000.0,7,2,2620,6890,2,0,0,4,7,2620,0,1961,0,98007,47.6123,-122.134,2070,7910,555000.0,53900.0,Buy,43,10,2014,fall,Northeast 153rd Street,15435,NA,King County,Washington,492500.0,592900.0,10.0
20169,7923600330,2014-11-19,520000.0,5,1,2040,5280,1,0,0,4,7,1020,1020,1961,0,98007,47.5941,-122.144,1720,7344,555000.0,52000.0,Buy,47,11,2014,fall,Tolt Pipeline Trail,NA,NA,King County,Washington,492500.0,572000.0,10.0
20173,2768301214,2014-12-11,395000.0,2,1,870,3121,1,0,0,4,7,870,0,1923,0,98107,47.6659,-122.369,1570,1777,529950.0,118500.0,Buy,50,12,2014,fall,Olympic Drive,29,NA,King County,Washington,485000.0,513500.0,30.0
20174,1324300290,2014-12-26,485000.0,3,2,1670,3330,1,0,0,4,7,1670,0,1925,0,98107,47.6551,-122.36,1370,5000,529950.0,48500.0,Buy,52,12,2014,fall,Northwest 145th Street,NA,NA,King County,Washington,485000.0,533500.0,10.0
20175,475000080,2014-11-11,515000.0,2,1,1400,5000,1,0,0,4,7,1150,250,1904,0,98107,47.6681,-122.362,1530,4200,529950.0,51500.0,Buy,46,11,2014,fall,Northwest 145th Street,NA,NA,King County,Washington,485000.0,566500.0,10.0
20180,1175000110,2014-12-02,506000.0,2,1,1060,3588,1,0,0,4,7,960,100,1926,0,98107,47.6721,-122.395,1570,3741,529950.0,50600.0,Buy,49,12,2014,fall,NA,NA,Seattle,King County,Washington,485000.0,556600.0,10.0
20187,9287801455,2014-10-28,484950.0,2,1,1000,4956,1,0,2,4,7,1000,0,1916,0,98107,47.6753,-122.36,1830,4959,529950.0,145485.0,Buy,44,10,2014,fall,Northwest 145th Street,NA,NA,King County,Washington,485000.0,630435.0,30.0
20190,2768300650,2014-12-01,453000.0,3,2,1650,1838,2,0,0,4,7,1270,380,1991,0,98107,47.6666,-122.367,1550,1558,529950.0,135900.0,Buy,49,12,2014,fall,Olympic Drive,NA,NA,King County,Washington,485000.0,588900.0,30.0
20195,2767600920,2014-10-27,465000.0,2,1,730,2600,1,0,0,4,6,730,0,1918,0,98107,47.6751,-122.379,1480,3900,529950.0,139500.0,Buy,44,10,2014,fall,NA,NA,NA,King County,Washington,485000.0,604500.0,30.0
20197,1819800042,2014-11-14,460000.0,2,1,880,3300,1,0,0,4,7,880,0,1909,0,98107,47.6566,-122.36,1960,5500,529950.0,138000.0,Buy,46,11,2014,fall,Northwest 145th Street,NA,NA,King County,Washington,485000.0,598000.0,30.0
20222,8649400790,2015-01-13,160000.0,3,1,1340,18552,1,0,0,4,5,1340,0,1935,0,98014,47.7129,-121.325,960,15141,415000.0,48000.0,Buy,3,1,2015,winter,Beckler Road,NA,NA,Snohomish County,Washington,358500.0,208000.0,30.0
20223,2626119028,2015-03-23,160000.0,3,1,1140,3240,1,0,0,4,6,1140,0,1910,0,98014,47.7093,-121.364,1140,4700,415000.0,48000.0,Buy,13,3,2015,winter,NA,NA,NA,King County,Washington,358500.0,208000.0,30.0
20243,7129302615,2015-03-04,292000.0,3,1,1090,4500,1,0,0,5,8,1090,0,1929,0,98118,47.5157,-122.256,1640,5225,366000.0,87600.0,Buy,10,3,2015,winter,65th Avenue Northeast,15143,NA,King County,Washington,349975.0,379600.0,30.0
20250,3145600250,2015-03-17,190000.0,2,1,670,3101,1,0,0,4,6,670,0,1948,0,98118,47.5546,-122.274,1660,4100,366000.0,57000.0,Buy,12,3,2015,winter,NA,NA,NA,King County,Washington,349975.0,247000.0,30.0
20263,6607000095,2015-02-18,286000.0,4,1,1600,5750,2,0,0,4,6,1600,0,1902,0,98118,47.5437,-122.28,1690,5750,366000.0,85800.0,Buy,8,2,2015,winter,Beach Drive Northeast,NA,NA,King County,Washington,349975.0,371800.0,30.0
20264,2658000373,2015-01-22,305000.0,4,2,1610,6250,1,0,0,4,7,1610,0,1952,0,98118,47.5293,-122.271,1310,6000,366000.0,91500.0,Buy,4,1,2015,winter,Northeast Arrowhead Drive,5801,NA,King County,Washington,349975.0,396500.0,30.0
20268,3331500485,2015-01-02,350000.0,2,1,800,5150,1,0,0,4,6,800,0,1949,0,98118,47.5525,-122.274,1280,5150,366000.0,35000.0,Buy,1,1,2015,winter,NA,NA,NA,King County,Washington,349975.0,385000.0,10.0
20269,3330500925,2015-02-24,258305.0,2,1,750,2964,1,0,0,5,5,750,0,1919,0,98118,47.5518,-122.277,1350,3090,366000.0,77491.5,Buy,9,2,2015,winter,NA,NA,NA,King County,Washington,349975.0,335796.5,30.0
20272,3331500121,2015-02-10,342888.0,2,1,790,5150,1,0,0,4,6,790,0,1948,0,98118,47.5528,-122.272,1460,5150,366000.0,102866.40000000002,Buy,7,2,2015,winter,Northeast Arrowhead Drive,5801,NA,King County,Washington,349975.0,445754.4,30.000000000000004
20275,3330501120,2015-03-25,320000.0,3,1,960,6180,1,0,0,4,6,960,0,1910,0,98118,47.5518,-122.279,1250,4120,366000.0,96000.0,Buy,13,3,2015,winter,NA,NA,NA,King County,Washington,349975.0,416000.0,30.0
20276,4006000580,2015-03-13,225000.0,3,1,1240,5506,1,0,0,4,7,1240,0,1971,0,98118,47.5294,-122.285,1670,5589,366000.0,67500.0,Buy,11,3,2015,winter,Burke-Gilman Trail,NA,NA,King County,Washington,349975.0,292500.0,30.0
20282,2624049050,2015-02-13,338000.0,2,1,1470,5566,1,0,0,4,7,770,700,1919,0,98118,47.5348,-122.269,1410,5808,366000.0,101400.0,Buy,7,2,2015,winter,Northeast Arrowhead Drive,5801,NA,King County,Washington,349975.0,439400.0,30.0
20292,7129304225,2015-01-08,305000.0,4,2,2340,5250,2,0,0,5,7,2340,0,1965,0,98118,47.5183,-122.266,1540,5250,366000.0,91500.0,Buy,2,1,2015,winter,Northeast Arrowhead Drive,5811,NA,King County,Washington,349975.0,396500.0,30.0
20300,3331000455,2015-02-17,230000.0,3,1,1000,4000,1,0,0,4,6,1000,0,1915,0,98118,47.5523,-122.286,1040,4240,366000.0,69000.0,Buy,8,2,2015,winter,Burke-Gilman Trail,NA,NA,King County,Washington,349975.0,299000.0,30.0
20307,7950304095,2015-02-17,257500.0,1,1,710,6060,1,0,0,4,6,710,0,1916,0,98118,47.5621,-122.283,1440,4545,366000.0,77250.0,Buy,8,2,2015,winter,Beach Drive Northeast,NA,NA,King County,Washington,349975.0,334750.0,30.0
20340,2125049139,2014-08-06,895000.0,3,2,2500,7746,2,0,0,4,10,1910,590,1993,0,98112,47.6393,-122.311,2480,5099,912500.0,268500.0,Buy,32,8,2014,summer,Northeast 150th Street,NA,NA,King County,Washington,950000.0,1163500.0,30.0
20346,3204300860,2014-07-23,820000.0,2,2,2210,4440,2,0,0,4,8,1440,770,1931,0,98112,47.6305,-122.3,1560,4920,912500.0,246000.0,Buy,30,7,2014,summer,Northeast 150th Street,2646,NA,King County,Washington,950000.0,1066000.0,30.0
20347,5016002180,2014-07-08,780000.0,2,2,2560,2500,2,0,0,5,8,1690,870,1901,0,98112,47.6233,-122.3,1890,5000,912500.0,234000.0,Buy,28,7,2014,summer,Northeast 150th Street,2646,NA,King County,Washington,950000.0,1014000.0,30.0
20348,5318100504,2014-07-28,524000.0,2,2,1450,2272,1,0,0,4,6,750,700,1924,0,98112,47.633,-122.282,2170,4370,912500.0,157200.0,Buy,31,7,2014,summer,Beach Drive Northeast,NA,NA,King County,Washington,950000.0,681200.0,30.0
20356,5707500050,2014-07-18,739375.0,5,3,2640,3200,2,0,0,4,7,2140,500,1906,0,98112,47.6188,-122.308,1540,2242,912500.0,221812.5,Buy,29,7,2014,summer,Northeast 152nd Street,NA,NA,King County,Washington,950000.0,961187.5,30.0
20358,6003001760,2014-09-24,675000.0,3,1,2510,3600,2,0,0,4,8,2510,0,1907,0,98112,47.6195,-122.313,1740,1885,912500.0,202500.0,Buy,39,9,2014,summer,15th Avenue Northeast,NA,NA,King County,Washington,950000.0,877500.0,30.0
20369,6788200360,2014-09-03,727000.0,3,2,2180,4200,1,0,0,5,8,1520,660,1939,0,98112,47.6412,-122.302,1850,4200,912500.0,218100.0,Buy,36,9,2014,summer,25th Avenue Northeast,15053,NA,King County,Washington,950000.0,945100.0,30.0
20376,8805900570,2014-09-11,808000.0,4,2,2190,4104,2,0,0,5,8,1410,780,1928,0,98112,47.6419,-122.306,1990,3860,912500.0,242400.0,Buy,37,9,2014,summer,Northeast 150th Street,NA,NA,King County,Washington,950000.0,1050400.0,30.0
20387,8712100720,2014-08-15,785000.0,3,2,2090,5015,1,0,0,5,7,2090,0,1920,0,98112,47.6378,-122.301,1930,4250,912500.0,235500.0,Buy,33,8,2014,summer,26th Avenue Northeast,15067,NA,King County,Washington,950000.0,1020500.0,30.0
20398,8141200080,2014-08-14,680000.0,8,2,2530,4800,2,0,0,4,7,1390,1140,1901,0,98112,47.6241,-122.305,1540,4800,912500.0,204000.0,Buy,33,8,2014,summer,Northeast 150th Street,NA,NA,King County,Washington,950000.0,884000.0,30.0
20405,8712100530,2014-08-13,895000.0,4,2,1710,4178,1,0,0,4,8,1710,0,1926,0,98112,47.6373,-122.3,1760,4178,912500.0,268500.0,Buy,33,8,2014,summer,Northeast 150th Street,2646,NA,King County,Washington,950000.0,1163500.0,30.0
20432,303000445,2014-05-23,175000.0,2,1,1300,44431,1,0,0,5,6,1300,0,1958,0,98001,47.327,-122.267,1470,14850,260000.0,52500.0,Buy,21,5,2014,spring,Northeast Arrowhead Drive,5801,NA,King County,Washington,265000.0,227500.0,30.0
20436,2721049059,2014-05-28,225000.0,3,2,2030,24829,1,0,0,4,7,1220,810,1979,0,98001,47.2718,-122.291,1980,15204,260000.0,67500.0,Buy,22,5,2014,spring,Bothell Way Northeast,15001,NA,King County,Washington,265000.0,292500.0,30.0
20437,3751603173,2014-06-04,212500.0,3,1,920,14400,1,0,0,4,7,920,0,1977,0,98001,47.2816,-122.269,1170,9600,260000.0,63750.0,Buy,23,6,2014,spring,Northeast Arrowhead Drive,5801,NA,King County,Washington,265000.0,276250.0,30.0
20438,1312200080,2014-05-28,224000.0,3,1,1560,7300,1,0,0,4,7,1040,520,1964,0,98001,47.3427,-122.281,1460,7910,260000.0,67200.0,Buy,22,5,2014,spring,Beach Drive Northeast,NA,NA,King County,Washington,265000.0,291200.0,30.0
20446,3751605432,2014-05-13,239950.0,3,1,1900,33888,1,0,0,4,5,1900,0,1942,0,98001,47.2738,-122.271,1430,19200,260000.0,71985.0,Buy,20,5,2014,spring,Northeast Arrowhead Drive,5801,NA,King County,Washington,265000.0,311935.0,30.0
20447,321049090,2014-06-26,254000.0,5,2,2080,16117,1,0,0,5,7,1740,340,1959,0,98001,47.3424,-122.289,1510,13068,260000.0,76200.0,Buy,26,6,2014,spring,37th Avenue Northeast,15070,NA,King County,Washington,265000.0,330200.0,30.0
20449,4012800050,2014-05-21,175000.0,3,1,1230,13056,1,0,0,4,7,1230,0,1962,0,98001,47.3171,-122.279,1690,15750,260000.0,52500.0,Buy,21,5,2014,spring,NA,NA,NA,King County,Washington,265000.0,227500.0,30.0
20454,6143600580,2014-05-05,184000.0,3,1,1490,10125,1,0,0,4,7,1490,0,1962,0,98001,47.3075,-122.284,2488,4981,260000.0,55200.0,Buy,19,5,2014,spring,Beach Drive Northeast,NA,NA,King County,Washington,265000.0,239200.0,30.0
20458,5706600150,2014-05-28,215000.0,3,1,1210,8075,1,0,0,4,6,1210,0,1983,0,98001,47.2666,-122.254,1310,8025,260000.0,64500.0,Buy,22,5,2014,spring,Northeast 151st Street,6628,NA,King County,Washington,265000.0,279500.0,30.0
20468,1311000270,2015-04-16,247000.0,5,2,1590,9350,1,0,0,5,7,1060,530,1962,0,98001,47.3398,-122.286,1460,8210,260000.0,74100.0,Buy,16,4,2015,spring,Burke-Gilman Trail,NA,NA,King County,Washington,265000.0,321100.0,30.0
20471,3751604895,2014-06-05,165000.0,3,1,1150,19200,1,0,0,4,5,1150,0,1908,0,98001,47.2756,-122.27,1290,19200,260000.0,49500.0,Buy,23,6,2014,spring,Northeast Arrowhead Drive,5801,NA,King County,Washington,265000.0,214500.0,30.0
20480,9543000205,2015-04-13,139950.0,0,0,844,4269,1,0,0,4,7,844,0,1913,0,98001,47.2781,-122.25,1380,9600,260000.0,41985.0,Buy,16,4,2015,spring,Northeast 153rd Place,NA,NA,King County,Washington,265000.0,181935.0,30.0
20481,3353402390,2015-05-01,171500.0,3,1,1150,6480,1,0,0,4,5,1150,0,1946,0,98001,47.2642,-122.258,1100,7300,260000.0,51450.0,Buy,18,5,2015,spring,65th Avenue Northeast,15157,NA,King County,Washington,265000.0,222950.0,30.0
20482,6143600555,2014-06-09,229950.0,4,1,1300,21000,1,0,0,4,7,1300,0,1969,0,98001,47.3067,-122.285,2120,9920,260000.0,68985.0,Buy,24,6,2014,spring,Burke-Gilman Trail,NA,NA,King County,Washington,265000.0,298935.0,30.0
20497,7696630080,2014-05-06,197000.0,3,1,1690,7735,1,0,0,4,7,1060,630,1976,0,98001,47.3324,-122.28,1580,7503,260000.0,59100.0,Buy,19,5,2014,spring,Beach Drive Northeast,NA,NA,King County,Washington,265000.0,256100.0,30.0
20500,4031000460,2014-06-10,199500.0,3,1,920,9812,1,0,0,4,7,920,0,1962,0,98001,47.2958,-122.284,1188,9812,260000.0,59850.0,Buy,24,6,2014,spring,Beach Drive Northeast,NA,NA,King County,Washington,265000.0,259350.0,30.0
20508,7696620100,2015-04-22,254999.0,3,1,1580,7560,1,0,0,4,7,1000,580,1976,0,98001,47.3318,-122.277,1580,7560,260000.0,76499.70000000001,Buy,17,4,2015,spring,NA,NA,NA,King County,Washington,265000.0,331498.7,30.000000000000004
20509,3356402020,2014-05-08,230000.0,3,1,1390,16000,1,0,0,4,6,1390,0,1960,0,98001,47.2898,-122.251,1420,10000,260000.0,69000.0,Buy,19,5,2014,spring,Northeast Arrowhead Drive,6725,NA,King County,Washington,265000.0,299000.0,30.0
20524,421049116,2015-01-21,216000.0,3,1,1280,8712,1,0,0,4,7,1280,0,1956,0,98003,47.3298,-122.297,1420,8800,266500.0,64800.0,Buy,4,1,2015,winter,30th Avenue Northeast,14901,NA,King County,Washington,262500.0,280800.0,30.0
20529,4322300340,2015-01-12,265000.0,4,1,1740,12728,1,0,0,4,7,1180,560,1964,0,98003,47.2808,-122.3,1830,11125,266500.0,26500.0,Buy,3,1,2015,winter,Northeast 150th Street,2646,NA,King County,Washington,262500.0,291500.0,10.0
20530,4131500140,2015-02-12,175000.0,5,1,1680,8400,1,0,0,4,7,1680,0,1979,0,98003,47.3035,-122.307,1800,8550,266500.0,52500.0,Buy,7,2,2015,winter,Northeast 150th Street,NA,NA,King County,Washington,262500.0,227500.0,30.0
20535,2268000470,2014-12-31,241500.0,3,1,1400,10425,1,0,0,4,7,1400,0,1968,0,98003,47.2738,-122.301,1440,10425,266500.0,72450.0,Buy,1,12,2014,winter,26th Avenue Northeast,15067,NA,King County,Washington,262500.0,313950.0,30.0
20553,2821049082,2015-02-12,225000.0,2,1,1040,11500,1,0,0,5,7,1040,0,1947,0,98003,47.2791,-122.3,1300,11954,266500.0,67500.0,Buy,7,2,2015,winter,Northeast 150th Street,2646,NA,King County,Washington,262500.0,292500.0,30.0
20556,7466900320,2015-03-04,242000.0,3,1,1300,9856,1,0,0,4,7,1300,0,1962,0,98003,47.3448,-122.298,1400,9600,266500.0,72600.0,Buy,10,3,2015,winter,Northeast 150th Street,2798,NA,King County,Washington,262500.0,314600.0,30.0
20557,9315100210,2015-02-17,227490.0,3,1,1820,7194,1,0,0,4,7,1820,0,1967,0,98003,47.3352,-122.307,1420,7560,266500.0,68247.0,Buy,8,2,2015,winter,Northeast 150th Street,NA,NA,King County,Washington,262500.0,295737.0,30.0
20560,2268000180,2015-03-25,230000.0,3,1,1250,9035,1,0,0,4,7,1250,0,1970,0,98003,47.275,-122.302,1350,10425,266500.0,69000.0,Buy,13,3,2015,winter,25th Avenue Northeast,15053,NA,King County,Washington,262500.0,299000.0,30.0
20561,2501600150,2015-03-10,194000.0,4,2,1760,7700,1,0,0,4,7,1760,0,1962,0,98003,47.3299,-122.318,1870,7316,266500.0,58200.0,Buy,11,3,2015,winter,10th Avenue Northeast,NA,NA,King County,Washington,262500.0,252200.0,30.0
20563,2329600280,2015-02-02,225900.0,3,1,1510,8800,1,0,0,4,7,1010,500,1963,0,98003,47.329,-122.33,1290,8470,266500.0,67770.0,Buy,6,2,2015,winter,North 149th Street,2362,NA,King County,Washington,262500.0,293670.0,30.0
20565,7943000020,2015-03-26,183000.0,2,1,760,7272,1,0,0,4,7,760,0,1980,0,98003,47.3205,-122.33,1370,7866,266500.0,54900.0,Buy,13,3,2015,winter,North 149th Street,2362,NA,King County,Washington,262500.0,237900.0,30.0
20571,643000110,2015-03-25,247500.0,3,1,1660,11060,1,0,0,4,7,1110,550,1962,0,98003,47.3311,-122.326,1890,11060,266500.0,74250.0,Buy,13,3,2015,winter,Northeast 151st Street,305,NA,King County,Washington,262500.0,321750.0,30.0
20574,7575600610,2015-02-09,265000.0,3,2,1660,5250,2,0,0,4,8,1660,0,1988,0,98003,47.3541,-122.3,1630,5505,266500.0,26500.0,Buy,7,2,2015,winter,Northeast 150th Street,2646,NA,King County,Washington,262500.0,291500.0,10.0
20608,2594200375,2015-03-30,427500.0,3,1,1240,7200,1,0,0,5,7,1240,0,1942,0,98136,47.5142,-122.389,1640,7200,489950.0,128250.0,Buy,14,3,2015,spring,NA,NA,NA,King County,Washington,510000.0,555750.0,30.0
20612,3522900061,2015-04-21,418000.0,2,1,1040,6900,1,0,0,4,7,1040,0,1915,0,98136,47.5411,-122.391,1620,6280,489950.0,125400.0,Buy,17,4,2015,spring,NA,NA,NA,King County,Washington,510000.0,543400.0,30.0
20615,2461900945,2015-04-21,438000.0,5,1,1950,6250,1,0,0,4,7,1450,500,1917,0,98136,47.5511,-122.386,1950,6250,489950.0,131400.0,Buy,17,4,2015,spring,NA,NA,NA,King County,Washington,510000.0,569400.0,30.0
20628,7104100050,2014-06-24,485000.0,3,2,1500,5412,1,0,0,5,7,900,600,1920,0,98136,47.5499,-122.394,1090,5412,489950.0,145500.0,Buy,26,6,2014,spring,NA,NA,Seattle,King County,Washington,510000.0,630500.0,30.0
20633,4315700175,2014-06-12,440000.0,3,1,1210,5750,1,0,0,4,7,1210,0,1910,0,98136,47.5403,-122.391,1160,5000,489950.0,132000.0,Buy,24,6,2014,spring,NA,NA,NA,King County,Washington,510000.0,572000.0,30.0
20647,4322200105,2015-03-31,229050.0,1,1,420,3298,1,0,0,4,4,420,0,1949,0,98136,47.5375,-122.391,1460,4975,489950.0,68715.0,Buy,14,3,2015,spring,NA,NA,NA,King County,Washington,510000.0,297765.0,30.0
20649,2810100040,2014-05-07,485000.0,3,2,1610,4160,1,0,0,4,7,1010,600,1917,0,98136,47.5421,-122.388,1040,4400,489950.0,145500.0,Buy,19,5,2014,spring,NA,NA,NA,King County,Washington,510000.0,630500.0,30.0
20657,7625703065,2014-06-04,375000.0,2,1,820,6250,1,0,0,4,5,820,0,1922,0,98136,47.5479,-122.384,1300,6250,489950.0,112500.0,Buy,23,6,2014,spring,NA,NA,NA,King County,Washington,510000.0,487500.0,30.0
20668,7626200235,2014-05-23,464600.0,3,1,1120,5500,1,0,0,4,7,1120,0,1925,0,98136,47.5445,-122.391,1490,5500,489950.0,139380.0,Buy,21,5,2014,spring,NA,NA,NA,King County,Washington,510000.0,603980.0,30.0
20669,2815600235,2015-04-02,450600.0,2,1,840,7020,1,0,0,4,7,840,0,1943,0,98136,47.5513,-122.394,1310,7072,489950.0,135180.0,Buy,14,4,2015,spring,NA,NA,Seattle,King County,Washington,510000.0,585780.0,30.0
20693,7374600060,2015-01-09,550000.0,3,2,1810,12825,1,0,0,4,7,1810,0,1960,0,98007,47.5953,-122.14,1490,10800,555000.0,165000.0,Buy,2,1,2015,winter,149th Avenue Northeast,NA,NA,King County,Washington,609000.0,715000.0,30.0
20694,2159900060,2015-01-13,451101.0,2,1,1510,1962,2,0,0,4,8,1510,0,1985,0,98007,47.6214,-122.153,1510,2182,555000.0,135330.30000000005,Buy,3,1,2015,winter,Woodinville Valley Trail,NA,NA,King County,Washington,609000.0,586431.3,30.00000000000001
20711,8617000020,2014-12-31,485000.0,4,2,2100,8886,2,0,0,4,7,2100,0,1964,0,98007,47.5947,-122.134,1840,9058,555000.0,145500.0,Buy,1,12,2014,winter,Northeast 153rd Street,15435,NA,King County,Washington,609000.0,630500.0,30.0
20713,324059076,2015-03-11,430000.0,4,1,1560,6534,1,0,0,4,7,1560,0,1962,0,98007,47.6012,-122.152,1560,6969,555000.0,129000.0,Buy,11,3,2015,winter,Sammamish River Trail,NA,NA,King County,Washington,609000.0,559000.0,30.0
20715,2207100740,2015-01-06,463000.0,3,1,1250,7700,1,0,0,4,7,1250,0,1955,0,98007,47.5974,-122.149,1520,7700,555000.0,138900.0,Buy,2,1,2015,winter,Sammamish River Trail,NA,NA,King County,Washington,609000.0,601900.0,30.0
20717,3880900245,2015-02-02,700000.0,6,3,2790,4550,2,0,0,4,8,2790,0,1907,0,98119,47.627,-122.361,2590,4550,744975.0,70000.0,Buy,6,2,2015,winter,Northwest 145th Street,NA,NA,King County,Washington,637475.0,770000.0,10.0
20720,2397101270,2015-01-26,716000.0,3,2,1420,3600,1,0,0,4,7,1420,0,1904,0,98119,47.6367,-122.364,1250,3600,744975.0,71600.0,Buy,5,1,2015,winter,Northwest 145th Street,NA,NA,King County,Washington,637475.0,787600.0,10.0
20730,2397100155,2015-02-24,589000.0,3,1,920,3600,1,0,0,4,6,820,100,1904,0,98119,47.6386,-122.365,1620,3600,744975.0,176700.0,Buy,9,2,2015,winter,Northwest 145th Street,NA,NA,King County,Washington,637475.0,765700.0,30.0
20750,3352402236,2014-12-15,252500.0,3,2,1150,6000,1,0,0,5,7,1150,0,1956,0,98178,47.498,-122.263,1980,6360,279000.0,75750.0,Buy,51,12,2014,fall,Northeast 150th Street,6101,NA,King County,Washington,278000.0,328250.0,30.0
20761,7129300420,2014-12-02,258000.0,3,1,1040,5650,1,0,0,5,6,1040,0,1951,0,98178,47.5111,-122.256,1290,5650,279000.0,77400.0,Buy,49,12,2014,fall,65th Avenue Northeast,15143,NA,King County,Washington,278000.0,335400.0,30.0
20777,1180002735,2014-11-19,269000.0,2,1,1010,6000,1,0,0,4,7,1010,0,1923,0,98178,47.498,-122.222,1290,6000,279000.0,80700.0,Buy,47,11,2014,fall,Simonds Road Northeast,15033,NA,King County,Washington,278000.0,349700.0,30.0
20789,3352400351,2014-11-21,200000.0,3,1,1480,5600,1,0,0,4,6,940,540,1947,0,98178,47.5045,-122.27,1350,11100,279000.0,60000.0,Buy,47,11,2014,fall,Northeast Arrowhead Drive,5801,NA,King County,Washington,278000.0,260000.0,30.0
20792,7657600005,2014-10-31,249950.0,5,2,1730,7375,1,0,0,4,6,1730,0,1944,0,98178,47.4953,-122.238,1550,7125,279000.0,74985.0,Buy,44,10,2014,fall,Northeast 151st Lane,7724,NA,King County,Washington,278000.0,324935.0,30.0
20796,7689600630,2014-11-06,216500.0,2,1,710,6960,1,0,0,4,6,710,0,1943,0,98178,47.4886,-122.246,940,7680,279000.0,64950.0,Buy,45,11,2014,fall,Northeast 150th Street,7205,NA,King County,Washington,278000.0,281450.0,30.0
